Date,Accident Type,Sector (others only),Cities,Highways,Killed,Injured,Reported Cause (detail),Cause Tags,Times Reported,Reported By,Time of Day,Victim Gender,Victim Age(s),Severity,First Reported,Last Updated,Headline,Headline (English),Link
2026-08-19,port maritime,,Ayodhya,,1,,,,1,Dainik Bhaskar,,Female,,Fatal,2026-08-19,2026-08-19,"अयोध्या में गश्त के दौरान उपनिरीक्षक की मौत: चील्ह पहुंचा शव तो मचा कोहराम; मां बेसुध, गंगा घाट पर गार्ड ऑफ... - Dainik Bhaskar","Sub-inspector dies during patrolling in Ayodhya: There is chaos when the dead body reaches Chilh; Mother unconscious, guard off at Ganga ghat... - Dainik Bhaskar",https://news.google.com/rss/articles/CBMi5AFBVV95cUxOZ0tEOFY2cU9GMS1rNXEwVFZYWEFqeF8wOGxvN2VEZTRwaDR5eGprMnJvSXJhWWsyYXgzMUc1dHZna1dTYzJYaVc5dWlZdkd4NU0tY1EwWEpiT3FaM2F1TVpmOUpNSzNJQ0s3SHNxUGlDQXBRUXc4V19GV0FMQlBJVDVJQldOYjNzR21ZbnR6Z1dXRjI2TUs2YVlseVY4aTN4d1V1dzQ5U2E0OFlzYUY5dU0wN0pSQTFUQXl1Ni0tVHlNalYyRV9hSHU4V1Rza1BNUnRhQS00N0xKVmd3S21UYXhYY3bSAeoBQVVfeXFMTzNqRUVWMFgtRnNvaXFsYTA3QzUxcC1neVBzS0h6c0pPY3hDY3lIdWVkVHU0N01CNDJJVDhpb0ZVcDlSbEhyNG5YTmJ1dVY1U0Z3eWszMTA1V3c0Y2pCSkh1eHZremJuRHVYX2M2RTB4dUhFRk1qbzJtcXFTU2F1WGo2WkJjOEEyYnNobnpPc2E2U21pSkE1TDhkVmFmSlIzVHM5aXVSUUlKWElVT19xVjYtZ0xiNEdFcXFPTlFwNDE0ck1kN0NtTTJxdzBZUkgxckNYTm9UejVrMzdUVGczMGJtUFBsTUtOaGF3?oc=5
2026-08-19,roadway,,,,,,,,1,Hindustan,,,,Not stated,2026-08-19,2026-08-19,"ससुराल जाते समय बाइक सवार पल्लेदार को ट्रक ने मारी टक्कर, मौत - Hindustan","While going to in-laws house, bike rider Palledar was hit by a truck, died - Hindustan",https://news.google.com/rss/articles/CBMizAFBVV95cUxOWGJoaWRyUXJFTDhWUFZzWFFsLWJzRnF1Zy10Z25oNHJpMzg2NEh2Z1hmX3FMSHVtT2FVVU9POV9BcV9vSjEySjBvc3hLQ1N0ZHhWTndmUVdQVjJwZVAtc09wWnpueS1WUTB1aVZDTkRtUmg5VVlZcDAybks5UzlzRUozVm5DcnYwY254b1B1UjE5VHNhZVNhQzNWOWV3dVNhY3paNDJFd0hpQ0ZYbmZHQ2dVMUJmOUN3X3ZuUERudG1qVV9YT2I5Wnk1b23SAdIBQVVfeXFMT213NTBaUmFQN3NESTZGcTVXRnZHaVByMWp4YmJlTGUzejFBNmZ4UFRqM2RZSUJmd1pLdk5OZGs1TEd3TzJhQ1AwdFlITG5rX0x1enk1em82MnU4SWhFcWtlSkZ2bmpUQzBpaDFYLVlFRFh4eG1sVVRxbkxGU0RvTFVITFA5LVZmREJNYklVWVc5akp5a3hSVUlDTVVSMkdzeHIxQnpXWWhJS1BfYklxQ3A4Y19JcUtzM0ZUc3FKaU9sR3NkYW5VWFhuZ1FOTnNFQUdR?oc=5
2026-08-19,train,,,,,,,,1,Amar Ujala,,Male,,Not stated,2026-08-19,2026-08-19,"हाईवे पर हादसा: गश्त पर निकले उपनिरीक्षक की कार ट्रेलर से टकराई, मौत; हमराही कांस्टेबल की हालत गंभीर - Amar Ujala","Accident on the highway: Sub-inspector's car collides with a trailer while on patrol, death; The condition of our constable is critical - Amar Ujala",https://news.google.com/rss/articles/CBMi8wFBVV95cUxNZ25EMmFCXzlvRkpBTnY3MVktOUZaWkhjaUp2cmhKMXZRMm0xQ0h1SXJlSWxmWUNEZ2UtR2Y1d1JCYjVnczlobEQ3aDN3VjdwQXI4WVlqVlA0alBqd0pWdHJub3Ywb0RGV3k5LWZteDNIVGtUVVZ3ejNSZFJDOGhXYkk3aXRPWE1ROHBkVm80TllaNVg5UmtkR2ozSDlnTnFCNlNjb1UyTnd6ZzVISnA0OW90VXVRZFNqLVliVkZxdUQ0Vk84MFlSZFA1c3lwcmZEM0l1Ti1UUFJOaDJrdmI3WFZjUVRGdUNhb2E3czUzNzJ6ZHPSAfgBQVVfeXFMUE9NdWsxa09LSVFjU25SZ0xQeGM0eVRObnhpNm9pVkluMWRqMWlLUWt6akp2Mzg5M1FHVVFpUXlXWEhvTEdldm9obUJxODZlWGNrSi1SVy12S2tqZkdmVk91TUhYdVBPYUJydk43U0VhNUJwUDJrY0FxOWhkOHRMZFZmVmotMFhtdVNNZFZPd3hwb1hGSy11cVFZVkp6UThyODlDWVhsUVNaNXloblhoc0tzVmx6NF9kbWh2NERaNEVfNzZGX1dTS2ExcndtTUFYcVpCY01WV0EydjZtdjk4ck9hRjc1a0l3OHhJUGhzU0lVeDZkb1A2d2U?oc=5
2026-08-19,others,unspecified,Shamli,,10,,,,1,Dainik Bhaskar,Night,Male,,Fatal,2026-08-19,2026-08-19,"शामली में कार की टक्कर से युवक की मौत: बधेव-मालेंडी मार्ग पर हादसा, आरोपी चालक फरार - Dainik Bhaskar","Youth dies due to car collision in Shamli: Accident on Badhev-Malendi road, accused driver absconding - Dainik Bhaskar",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNTzNUdVMxYUs3NFFBOWFiMjROQnY0QjdMMUNxbWcwbUtBby1lT2ZYYXBtbjJTclRDSW5tRGNvc1BpRTQ1eDk5NEF1TTF2ZDVvUzFIWXR6enpHdjZYRjdCa1BwdFdaME95MGkwaFMwOGZQX1FjR3JsRWhGRDFvY3ZJOUp1cGtGVE02SDJBQWNQOEM3WDJwR1c1ZVdvSEYzcDFfWUhkRFYzTDBuTVNNbXpfQXVNLS1sNFVLNE5jR1NUWkZQUlg2REFGWHhJcEcxdjJtbGVlX2Foa9IB3AFBVV95cUxOOU5XN3haejVBNFAxcFRwVGZVWHhhNmU4dVQwT1o0TGdkNGtFa1FTckpVUTM2MFhVTWhxNWJ3ZUpnTy1udmJLN0hmVFN5WmFnSl8xOHlzNEpiTndmb0EzVUswUVdXOUVzd0plWUJ4VmI1czVWdmRTVFg1ZnY1WlViczlab1QzQ2FnblhjY3JyN2FkYTktQ1JvM19LZVZtNEVhS3RQX0N3UEFwUUNTWWh4OWVkU0lXaC1YMkZEUl9HVkRKaVVRdy1mMzBCOHNVbG5aV2hOMUdwZ08wR2RT?oc=5
2026-08-19,roadway,,Sant Kabir,,,,,overspeeding,1,Jagran,,Male,,Not stated,2026-08-19,2026-08-19,"संत कबीर नगर में तेज रफ्तार ट्रक ने ली युवक की जान, शव लेकर सड़क पर कार्रवाई की मांग करते रहे परिजन - Jagran","A speeding truck took the life of a young man in Sant Kabir Nagar, the family members kept demanding action on the road with the dead body - Jagran",https://news.google.com/rss/articles/CBMizgFBVV95cUxOZkZrMHF6cUJGQTVxbDdFTWFEQUs4LS16M3diLWdxdUg5RXVpeDgxd0JDNXlVa2ZiSmRUbUd4bm9MRi1ZVno4cnJfRDJQZ3ktaW5YUUZjTEhjXzEyOU5HNUZRQWlLSDF4eEdYX3VOZy1IVFhSbHdmaHp6ODk2TC0tUXFkNVlGUzdRRzBtUzRIMlRpSE5LUHVheHNnYzczU0hMN2lsN3ZXanlqZndyNUw5dk0tZGcxa3VCYTVqRVRLSnhaSmxnN1d1SFhmcXI3UQ?oc=5
2026-08-19,port maritime,,Andhra Pradesh,,,,,,1,,,,,Not stated,2026-08-19,2026-08-19,Search intensified for 8 missing fishermen: Atchannaidu,Search intensified for 8 missing fishermen: Atchannaidu,https://www.thehindu.com/news/national/andhra-pradesh/search-intensified-for-8-missing-fishermen-atchannaidu/article71365582.ece
2026-08-19,train,,Ayodhya,,10,1,"Police car on patrol in Ayodhya collides with trailer, Inspector dies; Constable's condition critical - Jagran Police car on patrol in Ayodhya collides with trailer, Inspector dies; Constable's condition critical Jagran Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,4,Dainik Bhaskar; Jagran,,Male,,Fatal,2026-08-19,2026-08-19,"अयोध्या में गश्त पर निकली पुलिस की कार ट्रेलर से टकराई, दारोगा की मौत; कॉन्स्टेबल की हालत गंभीर - Jagran","Police car on patrol in Ayodhya collides with trailer, Inspector dies; Constable's condition critical - Jagran",https://news.google.com/rss/articles/CBMilAJBVV95cUxNcTBWbjV5U1pGR05HOXp3Sk1oSXNaLVEyQmZqR0JYRjEwaVRsRW9QSVRsc3hvYW9wMGx5bV9xcUgzOGRHcUtqelZJTXdQaHAxNWp1aldua0dwUDVoRFJTSkcyWFZrQmJ2VVBOWlVqc0FJdkowbHdYcXhJOUViTDVYR3FkNUJGN0tQUTlnOEp2NUhXLXFPWk9BUXdKbGU2eWFuQ3RVVTZYSUlXVEhSWXBLY0JpOXNlZGRwVGpYMThqYmcxaGlxS2Z6ZjRtTFlmLS1LZGU1Y2h2OC03VlgzR1Z4XzVreEJkZEJCaTJWdjVhU1FRQmVXbVB3dXVnOU5YcmZQMWVRd0ljRFFrZ3NQRkhYME1Sc0Q?oc=5
2026-08-19,aviation,,,,,,,,1,timesofindia.indiatimes.com,,,,Not stated,2026-08-19,2026-08-19,UK couple die of major impact trauma after light plane crashes in remote Wales area - timesofindia.indiatimes.com,UK couple die of major impact trauma after light plane crashes in remote Wales area - timesofindia.indiatimes.com,https://news.google.com/rss/articles/CBMi6gFBVV95cUxONUttaFRMVVNxOU5xZ0Z2eW16RzNMZU9raHFBZ2U1Vy1NbHA3SkpfblgxVGw4MDRsYklTY1ctMTFYRjlzOVhEUzlHUndWOVRwTkFiMlNXTVRSdF9uTEpMYThfUHJScmtZUDJUSU9iSXZZakNTTUJTOXJ3WjRWVHV0NmtZZ3Jnd2lseUp4M2RNdWpkVFhaTlh0RUZ5Tng1UFQ1ZFJZLThuelhONE1BQXBJRzNjM1g5aFExZGlFUlQ5RDNycDgtSzRjcVhxRW91WlNFZDdkd3h2YWFRbDVsQlBwT19JLWp5WGdyemfSAe8BQVVfeXFMTVY1eHR1N09ETUpmMENQR1FvQUpPeHlhakpoZk9YVm1vZmh1Z3FUdzJNYlpFNWVVT1NfZTViMnRGM1dSajJ6ZTBuRzJ5dmgtTHpxdkhkLWwwSHJjU2lfMk5LY2F5RU0xVXBUeng3Wl9SbHVEYTZWUHphTFhNZnRtSm1ySUVuS2FkSXY3a2xEaVltUEZFWVRPM0VHN1FmeWZXS05MMnNtNXpUQ3pPWVNsZnF0a21ETVRXMnFyeGN3VVdsYzF5YVE0X0ZKdWVtWS1ZRHpVeUZ6QWR4UzVZYXRVSk8zWEtrMFEtY1dBeFlzV2c?oc=5
2026-08-19,roadway,,Andhra Pradesh; Bengaluru,,,,,,1,,,,,Not stated,2026-08-19,2026-08-19,Bengaluru: Lorry cleaner stabbed to death over drinking water dispute,Bengaluru: Lorry cleaner stabbed to death over drinking water dispute,https://www.thehindu.com/news/national/karnataka/bengaluru-lorry-cleaner-stabbed-to-death-over-drinking-water-dispute/article71364330.ece
2026-08-19,train,,,,,,,,1,News18 Hindi,,,,Not stated,2026-08-19,2026-08-19,"तेज रफ्तार से आगे बढ़ रही थी ट्रेन, तभी रेलवे ट्रैक पर आ गया हाथियों का झुंड, फिर... - News18 Hindi","The train was moving at high speed, suddenly a herd of elephants came on the railway track, then... - News18 Hindi",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPSUJQSU9KcTQxS2xWNEtNNU95NGxHSEE4Z0FBUzBqTUdTc3BOSmJnNjEyd2RFc2dTamJMbkk2WXRSN3NzWkZHWHpRdFlpNXE5OTNyejBtSVFjUWhucW5wRVhiRDFsb3l3MmZGTlk5TkR3eF9jNlFObFdlaHBQZUVJbVZyQTNKYjVjTFNzOUFiT1U5UGVCRzlMeVdRMlJ5YjZyMHI5b0YyTHoxM0E5bGhNMllXVUxhVTVCeWlOUDRQMzdQX2hLODdfWmVwVnBjWGloY21udDFtZGPSAdgBQVVfeXFMT0lCUElPSnE0MUtsVjRLTTVPeTRsR0hBOGdBQVMwak1HU3NwTkpiZzYxMndkRXNnU2piTG5JNll0Ujdzc1pGR1h6UXRZaTVxOTkzcnowbUlRY1FobnFucEVYYkQxbG95dzJmRk5ZOU5Ed3hfYzZRTmxXZWhwUGVFSW1WckEzSmI1Y0xTczlBYk9VOVBlQkc5THlXUTJSeWI2cjByOW9GMkx6MTNBOWxoTTJZV1VMYVU1QnlpTlA0UDM3UF9oSzg3X1plcFZwY1hpaGNtbnQxbWRj?oc=5
2026-08-19,roadway,,,,,,TGSRTC addresses bus stop additions and navigation challenges due to KBR Park traffic restrictions to enhance passenger connectivity.,,1,,,,,Not stated,2026-08-19,2026-08-19,"New bus stops, route changes planned after KBR Park one-way traffic rule","New bus stops, route changes planned after KBR Park one-way traffic rule",https://www.thehindu.com/news/cities/Hyderabad/new-bus-stops-route-changes-planned-after-kbr-park-one-way-traffic-rule/article71365623.ece
2026-08-19,others,unspecified,Gujarat,,4,,,,1,,,,,Fatal,2026-08-19,2026-08-19,"4 Dead, 18 Hospitalised After Consuming Fake Liquor In Dry Gujarat","4 Dead, 18 Hospitalised After Consuming Fake Liquor In Dry Gujarat",https://www.ndtv.com/india-news/4-dead-18-hospitalised-after-consuming-fake-liquor-in-dry-gujarat-11932112#publisher=newsstand
2026-08-19,roadway,,Kawardha,,3,,,,1,ETV Bharat,,,,Fatal,2026-08-19,2026-08-19,"कवर्धा में बाइक और स्कूटी की टक्कर, हादसे में तीन लोगों की मौत - ETV Bharat","Bike and scooter collide in Kawardha, three people died in the accident - ETV Bharat",https://news.google.com/rss/articles/CBMiygFBVV95cUxONU5TMXdDSXFncGM4TVo1RlB2VHNfVDhiak9ZZlZ4aGd2Mll6aGRBUG1VNlFKWUhpV1lTdXhjMnBXZlVvOWlsdkZYeXFTMHduRGJjdThOMnFTV1oxTnhTVm42U1V5Tnp5VGpOUWNaMmJzNUlvQTg0RFpydmtnRUFXVkdOOWo3TENIc05nUV9lY0tYcXlETTlmc1dpcHlLTDhWVnZfdk9mRmxmblg4YlFmSXZUNTk5T0xTQm5veWZlUy1GWnJ1dFp0amN30gHPAUFVX3lxTE9rSG5iOWVkTEttbHdfMjE3ZFA0Q3lsWHowb2FBNW9OM1FsMzJfSkVkWFFZYk4tdm43U1I5WjZPdTN0QlJNSHB4VzVCeFRQN25JVjZsa042M1daTklQUFVUZUZrYWI3S0NwSm1Na2trVlNNT1J6bmxFVGY0U2RXQm9GY2lCdjBJODVvaWhHTjFyd1FFTnBaTDZpTlBTODJ2WERNcmdoZnp6bUZna3pEaDB4bU5EeWE5R09DVmgyMlRfcGdQZ1V3REZMcUpIMnJsVQ?oc=5
2026-08-19,train,,Karnataka,,,,,,1,,,,,Not stated,2026-08-19,2026-08-19,KSTDC rolls out SOPs to standardise operations and enhance guest experience at Mayura hotels,KSTDC rolls out SOPs to standardise operations and enhance guest experience at Mayura hotels,https://www.thehindu.com/news/national/karnataka/kstdc-rolls-out-sops-to-standardise-operations-and-enhance-guest-experience-at-mayura-hotels/article71364588.ece
2026-08-19,others,unspecified,,,,,"After accused Samarth Singh and his mother Giribala Singh came to know about this, they allegedly pressured her to transfer the money.",,1,,,Female,,Not stated,2026-08-19,2026-08-19,"Rs 20 Lakh, Chinese Stocks Bet: Money Trail Revealed In Twisha Sharma's Death","Rs 20 Lakh, Chinese Stocks Bet: Money Trail Revealed In Twisha Sharma's Death",https://www.ndtv.com/india-news/rs-20-lakh-chinese-stocks-bet-money-trail-revealed-in-twisha-sharmas-death-11931734#publisher=newsstand
2026-08-19,roadway,,Agra,,,,,hit divider barrier,1,Amar Ujala,,Male,,Not stated,2026-08-19,2026-08-19,"आगरा में हाईवे पर भयानक हादसा: डिवाइडर पर चढ़ा ट्रक, केबिन में फंसे चालक-परिचालक; हाईवे पर लगी वाहनों की कतार - Amar Ujala","Horrible accident on the highway in Agra: Truck mounted on divider, driver-conductor trapped in cabin; Queue of vehicles on the highway - Amar Ujala",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNQmxlTnBhYjlhQkFrLTVxZ2RjTzZUem5hRlY4OXNUYTdfQVhWSGxwSGVJQ0x0MzZCaGI4VmtMVmlzanhVODJvckg3eWh6d0dHSjlxUm52eFcwNkNCT3h4c3JlNHdNU2gzVEhBSlZMZHBLUEZPRFozdElxM3VhRDgwbnVoXzJnWDRkTkZ5S28zWUx6S3JDNmUydkNfT1dZY2V2MGVpeHJFUk1NTlZ0MW92Wk9tN0h5R25GdHp5em9kWUsyRTlkSGktNVYzdjIyOFRZenAzedIB2gFBVV95cUxNNFM5b2pHeFJzNjZMYk5TM0FFNzZJbjNwVGVvblNwM1FCam1ETW5NQkNaNDVMOWRmTGNSVUlyOVNTNlNQQlluMUNGdmVyelRJMHMwN0FMVnF0bDR5NDYtTnprbzJSd2FocWZ0dEdPYlFqcEdMNE5pSDh4Qk5yWGRGcnQ5Q1VLT3h2NlJvM3BNNUZuV2xqYmdyRFRDOXU3bFlUOGgzalJRNzNuWHJzc0FocUpnTFp4VjZQSTV2Ym9ZSERzUXlMSV8xYlA1RXUwT3JISTVWVG13cUFadw?oc=5
2026-08-19,roadway,,,,,10,,,1,livehindustan.com,,,,Injury only,2026-08-19,2026-08-19,"शंकरपुर-महथू के बीच सड़क हादसा, घायल बाइक सवार अभिषेक कुमार की मौत - livehindustan.com","Road accident between Shankarpur-Mahathu, injured bike rider Abhishek Kumar died - livehindustan.com",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPcTRsRGxEbkdmMU9yemg4dE14NXBhWFJtTzg3YUVrbzBPZlN6UkRyQ0hOVl9ib3dTV0VXd0NkVlgyU05SU1AwR1pfQ2VPRENiamEwQU1QRG5ab3N5Z2M4SGIwS05RX1BXZ0F6MHhGZGs5X1UxOEVsdy1wUTVLVFdma1IwYktYTFpXclhIZjhNazVFNEJVU1lBOFZuSm14ZHk3ZGdIQ2tJVUQtaXk0azZXbjlvT1Btcm02aFRtNjBkYlB2blnSAcgBQVVfeXFMTTFWSV9RWnFpZ1JmTFR1SGI5dGk2dlJPaXY1UkFaMTZLMHlRSUw2RTh1cnE5OWVvV1ZveGhYb2hzbUtzSmZCRVZNU2FSdXpaOFBPWUNyQXJsWnQ4NEZfRE5BbnMzajFWbFBoelpTdkVmVTBLamZwUFZmVTdHZHZRcGx0aHZpbU9DR2lJaS11R2Rwb1MzdENVdXkzUmQ5UDktVlhsMG9aVW9tajljMjhpa0gyZ1oxWnd2bVhJVExJUXQ4Uy0zbTk4WlM?oc=5
2026-08-19,roadway,,Illanthakunta,,,,,,1,hmtvlive.com,,,,Not stated,2026-08-19,2026-08-19,Illanthakunta: ఇల్లంతకుంట ఆర్టీసీ బస్సుకు తప్పిన పెను ప్రమాదం - hmtvlive.com,Illanthakunta: Illanthakunta RTC bus near miss - hmtvlive.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxOMG16TWc5N1BJcWFia0ZzcGt3N09QSXpHb0NvNXpXWTFLdnVvUkc0Z2dCaklnQnRfQkg3LUhfNmVMcmdGRmlMV0RwMmY3RXJFdl8zbXd4TXVXcHZlZ2phRmg4eEpkcXdaR0lFZ1I1Z2JHNnhyUDJzbGx1dUR3Z20wWjA1OEpVOG5PeGFMazFDNG1EZFUyT001bkNHWjJZY3lLTkNxTG9XcnlZNENIRzByYVhsdjJzQdIBuwFBVV95cUxNOTBzTXFtRUtxbGVVRmg0dzJRa3M0cDNIdDRBY2hjYTktZm95NHV2YXdIdnZwRUhzRHlha1BXTXJkWF9Vb1BJWnNUTUNaQjVTejhFZ1RPRXRtWGhuZ2FkcTVPQVc5aFNzVUNRN3JVWVhYTTBtQWgxOXZ1SnE5YWU1Um81QTlZWWxCVHloVW01cm1SSzMtaDk0cmVMbWd6OEpjY0hXU0ZXU01FVmhSakdyc2R2bUcxZWFONWlj?oc=5
2026-08-19,roadway,,Kota,,,1,,,2,Amar Ujala; ETV Bharat,,Male,,Injury only,2026-08-19,2026-08-19,"Accident News: कोटा में डंपर की चपेट में पूर्व पार्षद की मौत, पति घायल; मंदिर दर्शन के लिए जा रहे थे दंपती - Amar Ujala","Accident News: Former councilor dies after being hit by dumper in Kota, husband injured; The couple was going to visit the temple - Amar Ujala",https://news.google.com/rss/articles/CBMigwJBVV95cUxQd0EteGQ0SUFuQmMxQUg4eFhnbXdzb05YMEVrcHFhZVFTQVVOMDBIcFdCUU5MejBBMWJQTU9PYVlVU0RoQWdkbS1ObURyQjRROXhiZXRZRHdBVjV2WGNQMFB5bVRmR0xqMjFwdmQ3LTBJY3VIaFRCMUN4Tkd0UnNRaUNZbzNxdXljR0o2MTZ4dUVYV0hZanhkUWE2cDFPM3d5ZmpKei1Nc1d5SzdiMGlWeVVJb2d2U0lVR3FsYzVuT2dyLVQ2dzQwSXU5QXZsVk9LaEd0REtUZGhrOTBjVVprTTFEYko1dTBPNHVLVzRIYncxVldTUjNmY3FSVEE0a1lsOEJV0gGIAkFVX3lxTE1DQUhkS210NXBIb0NYMUl1alZHLTktUE9zN1lsN2xhd1JsVXZzSDNiS3VULUt3VW5yWkhyUEZzLXVsaEN3TVFZYkRQYXVMdENySjQ1WHFjQVB2elhDdXJiLWl3eVMwclZ0ZjVJZkxPRmtmVWk4X3ZpcnlfY1l5MEpoanlPWVQyZGxFQjdScDJTX3BIZUZid0V6NXB0WXVMcEIzUGp3YTZtak8xX2ZPcnBvUkFheG1mUkozM29WZjItdmtNalYtSTJGVU1nMWNBMHFyRDVDZHBBbE1JY0hpWmI2QWdONERPZC1NWmRLeHQwd25mZlhVSFlEZERMX3c5ZWIwMk9zWElMUQ?oc=5
2026-08-19,roadway,,Kalbela,,,,,,1,কালবেলা,,,,Not stated,2026-08-19,2026-08-19,বাস দুর্ঘটনার দুদিন পর মিলল শিক্ষার্থীর মরদেহ - কালবেলা,"Student's body found two days after bus accident - Kalbela Two days after the bus accident, the body of the student was found in Kalbela",https://news.google.com/rss/articles/CBMiVkFVX3lxTE52Y3VsYnRNVXZLSkJEMGZKdkFTVWhHZXBudkZST0NoMmxZaEJ1bXJYaV9WN2lFYm52bmJOaXZIWmI2eVU1cG96NlVLX0hQR3hoUEtiMHhn?oc=5
2026-08-19,roadway,,,,,,,,1,Dinamalar,,,,Not stated,2026-08-19,2026-08-19,அரசு பேருந்து கவிழ்ந்து விபத்து - Dinamalar,Government bus overturns in accident - Dinamalar Govt bus overturn accident Dinamalar,https://news.google.com/rss/articles/CBMiowFBVV95cUxQNFNZWmotbFNvbE9TT3lXMXQzNXZ3SXVFdXJDb1N2SDhaUFNteVBMdzdnVk5wOFZHMnMzeVA5bjJka0NrRjRfSnh2cVkwTmFfYlRITlhtamxhQk9nX2hxNXhOb0pUaUtrYXJLSEs4RUxZYzFIcXpKZE04SHFlUUI4RFFTdmhCUHNnM3haeVQ3N1M2dXU0WXVUOVA4QVg2OFRSc0dJ?oc=5
2026-08-19,others,unspecified,Dehradun,,4,3,,,2,Jagran; livehindustan.com,,,,Fatal,2026-08-19,2026-08-19,"देहरादून में मणिमाई मंदिर के पास दर्दनाक हादसा, चार की मौत; तीन घायल - Jagran","Tragic accident near Manimai temple in Dehradun, four died; Three injured - Jagran",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNbG9vaW93ajk3c0FFM21GMmFrSnl3Nnd1Q1hkNlB1dF92Yi1HbVY3WHVJMFpUQmVyNm5ZQzI3LUVuTjA1dV8xdDkwdm9peGJaYXBwZUNOSllHVHNWWkdJSVBKNV9kTTFIV2pTMG5qbXZZMVQ0YmRodXVmbkN4c0twWTJNTm8tQlNUMVlKTXhJTU1KX284cC1wU1BKVThEclZfTjhvZW44M3dFSEF6Nm9iTXQ4SW80MW96dXNYTFRjdU1LZjA?oc=5
2026-08-19,train,,,,,,,,1,devdiscourse.com,,,,Not stated,2026-08-19,2026-08-19,Track Geometry Irregularity Preceded Train Derailment - devdiscourse.com,Track Geometry Irregularity Preceded Train Derailment - devdiscourse.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNaEplZTliRFhzOC1ZaEpBVTZDa3VUTk9lWk1IN2pOcVo3Q01JMlpPT3AyaHpQblkxb3JXMVBYTXlzUVdtU1l3cDl0OEl4Ykh3M19iaHJYQVh3SlFZcGtCVmw2SGR2bGNPNk9JSTNhd3pYQlU5ZHRCNTJHb3pOUEstNFZWSkFIbXNCNGxUaGpiVlNMZ1dRM3NicGVlZlc1ampsNTFwd1g1eVc4RjB0bHZvdNIBsAFBVV95cUxNaEplZTliRFhzOC1ZaEpBVTZDa3VUTk9lWk1IN2pOcVo3Q01JMlpPT3AyaHpQblkxb3JXMVBYTXlzUVdtU1l3cDl0OEl4Ykh3M19iaHJYQVh3SlFZcGtCVmw2SGR2bGNPNk9JSTNhd3pYQlU5ZHRCNTJHb3pOUEstNFZWSkFIbXNCNGxUaGpiVlNMZ1dRM3NicGVlZlc1ampsNTFwd1g1eVc4RjB0bHZvdA?oc=5
2026-08-19,roadway,,Palakkad,,,,,,1,timeskerala.com,,,,Not stated,2026-08-19,2026-08-19,സ്വകാര്യ ബസിൽ നിന്ന് തെറിച്ചുവീണ് അപകടം: കോളജ് വിദ്യാർഥിനിക്ക് ദാരുണാന്ത്യം | Palakkad Bus Accident - timeskerala.com,Accident after falling from private bus: tragic end for college student Palakkad Bus Accident - timeskerala.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxPNkljb1VxenBia212SzRzX0lKVmV3LS1YbDVJMkZnN2w3aVpUOEJoa25BSjFhdWtEVk5MM0JMclQwemVMX2NhcURnczVWNmVHR1MwSndPUkt1SzNyVDQ2X3ZIZmZtM25sM3luZVphY0QzZ0pCWEp0YWRhVzV5SVVZY04yRk5UYjlKc2Q1bVZvTDNONFZF?oc=5
2026-08-19,roadway,,,,,,,overspeeding; lost control,1,ETV Bharat,,,,Not stated,2026-08-19,2026-08-19,"तेज रफ्तार बस बेकाबू होकर पोखर में पलटी, 20 यात्री थे सवार - ETV Bharat","The speeding bus went out of control and overturned in a puddle, 20 passengers were on board - ETV Bharat",https://news.google.com/rss/articles/CBMirgFBVV95cUxPVGZqVzZwX1RmNjlnS3h3ZVJJU3poYjdMWFpYTkw3QW9CTUUtM1hVS1hocVNsYlpoWmVpZFpjTTM2dWYyLXFmS2kwN3FXRHMwbUZIS3ZHbFQ4Z0ZYMVc4TkVwQ3lKay1QTlpNVmp5N2lSLUNuVmtLOXFMbUc4NXpUZUM5bnpXbkVFSlhXaVlwUnlLM2hyTVAtcWVmZGFTbUV4VkY1NWlYaEhOTUdNNHfSAbMBQVVfeXFMT2I5dlpsellxVGIzdG8xdF82UjAwM0pEOTZDaC1zRG9iUjFVTV9WVndLakV5d1pTOFFrb3dBMzN3cThWRmQtTXFwUVJ3SmFRTTJyZHE4dDN2NjhvMkdDZTJqbDcwYUhrR19ZZXNma2ZQRk1rREVtMHpTb3ZqN2NXdW1XV2lLVzhqOGVWcmxGX3NBZm9maWNlNTVRdlVzVUZLOTBEQXkxRUY3b0VyV01pMlg5Q1k?oc=5
